lat,lon,mwd,swh_typical,swh_rough,mwp_typical,mwp_rough,swh_typical_norm,swh_rough_norm
2.5,56.5,136.3716,1.4811311,2.474596,7.4319806,6.4231653,0.6921054350020917,0.48922705287912543
2.5,57.0,137.12117,1.4770491,2.471667,7.4916463,6.458183,0.6899574716811906,0.48857078739711457
2.5,57.5,138.23561,1.4743,2.4567409,7.571266,6.509766,0.6885108802979975,0.4852264243119464
2.5,58.0,139.59712,1.4732124,2.4252462,7.6683125,6.563454,0.6879385417272392,0.47816974074314933
2.5,58.5,141.05048,1.4721336,2.4045303,7.76854,6.59545,0.6873709078246976,0.473528124832165
2.5,59.0,142.52892,1.4705321,2.3955286,7.8629556,6.65558,0.686528144924858,0.4715111969087786
2.5,59.5,144.08888,1.4678559,2.3764546,7.9546323,6.705666,0.6851199436343111,0.4672374849761914
2.5,60.0,145.69592,1.4651577,2.3626182,8.041787,6.765092,0.6837001374954969,0.4641373050019937
2.5,60.5,147.35577,1.4634364,2.3480406,8.123686,6.8318205,0.6827943320415569,0.46087104204989027
2.5,61.0,149.13051,1.4626554,2.3308313,8.20239,6.856112,0.6823833949550776,0.4570151284351547
2.5,61.5,151.39928,1.4623665,2.3234003,8.274823,6.881753,0.6822313400783221,0.45535013189113227
2.5,62.0,153.57025,1.4618632,2.3045676,8.338015,6.92726,0.6819664986221908,0.4511304810629647
2.5,62.5,155.70038,1.4608564,2.2918286,8.393327,6.9918466,0.6814367529810189,0.4482761936417744
2.5,63.0,157.48497,1.4597996,2.2747872,8.444143,7.0302987,0.6808806611978349,0.44445788775185247
2.5,63.5,159.286,1.4592876,2.264277,8.495643,7.063201,0.6806112405313063,0.4421029710857161
2.5,64.0,161.16493,1.458929,2.253778,8.547616,7.1082664,0.6804224892424625,0.43975056516257155
2.5,64.5,162.66905,1.4577187,2.2424526,8.593979,7.1576405,0.6797856653526841,0.4372130052987962
2.5,65.0,163.9327,1.4552746,2.227004,8.629265,7.2090945,0.6784995345201267,0.4337515988541583
2.5,65.5,165.38962,1.4518981,2.2148702,8.656838,7.2457027,0.676722800885958,0.43103289155452634
2.5,66.0,167.10019,1.4488608,2.2071002,8.680166,7.2755475,0.6751245309994666,0.4292919316799855
2.5,66.5,169.15958,1.4474111,2.195605,8.704193,7.304255,0.6743616847303971,0.4267163367308872
2.5,67.0,171.82317,1.4484715,2.1921837,8.732368,7.309839,0.6749197211097773,0.42594975881742725
2.5,67.5,175.10841,1.452023,2.1963925,8.768817,7.3284864,0.6767885407831692,0.42689278320114216
2.5,68.0,177.88936,1.4575562,2.2041378,8.811977,7.335545,0.679700165848964,0.42862818738906283
2.5,68.5,180.35945,1.4639213,2.2079763,8.858919,7.364517,0.683049513245617,0.42948825041392036
2.5,69.0,182.86848,1.4689516,2.2057877,8.902477,7.405075,0.6856964850420092,0.4289978542295606
2.5,69.5,185.39021,1.4707208,2.1967099,8.932867,7.4161415,0.6866274447886798,0.426963885305868
2.5,70.0,188.14601,1.4662666,2.1891418,8.947908,7.4162235,0.6842836418121554,0.42526817222524355
2.5,70.5,191.2902,1.4571567,2.1746066,8.95562,7.3839006,0.6794898985441435,0.42201141804447084
2.5,71.0,195.11473,1.4442263,2.1502044,8.953938,7.314975,0.6726858191827891,0.41654387452930497
2.5,71.5,199.85532,1.4228339,2.1207814,8.917715,7.2528205,0.6614289909057509,0.4099513578936127
2.5,72.0,205.76651,1.386163,2.0690937,8.827135,7.116677,0.6421324492069905,0.39837020861342837
2.5,72.5,213.6954,1.3070124,1.9484444,8.672461,6.9013023,0.6004827742336989,0.37133751960107336
2.5,73.0,219.56415,1.0231365,1.5109446,7.170079,5.9523063,0.4511049164221964,0.2733113288523293
2.5,73.5,148.12646,1.0697386,1.5806316,7.160923,6.022539,0.4756273408468767,0.28892539912817256
2.5,74.0,150.28856,1.3588771,2.0507672,8.138125,6.7746916,0.6277743663705799,0.3942639685804019
2.5,74.5,154.95503,1.430061,2.1224651,8.364574,6.9607296,0.665231931047379,0.4103286103831496
2.5,75.0,158.4113,1.477878,2.1895156,8.496958,7.090247,0.6903936257893101,0.42535193488505574
2.5,75.5,161.53056,1.5150466,2.244715,8.584911,7.1567993,0.7099520606854526,0.4377199082828256
2.5,76.0,164.47705,1.5464426,2.2914271,8.653939,7.1981454,0.7264729108654187,0.44818623425457815
2.5,76.5,167.29543,1.5750858,2.3184443,8.712786,7.2510777,0.741545162337086,0.4542396890279202
2.5,77.0,170.1695,1.6023055,2.346048,8.762107,7.29833,0.7558684306286948,0.46042461057791917
2.5,77.5,172.90332,1.6270956,2.3799312,8.799133,7.327118,0.7689131582858021,0.4680164563444195
2.5,78.0,175.55789,1.6488359,2.4176235,8.82895,7.337086,0.7803530922498244,0.47646179446794773
2.5,78.5,178.04495,1.6688066,2.4508064,8.849794,7.347627,0.790861815551538,0.4838967455074912
2.5,79.0,180.48204,1.6880401,2.4739099,8.861603,7.3395715,0.8009826860054876,0.4890733099359242
2.5,79.5,182.95766,1.7055441,2.5043688,8.876128,7.3555226,0.8101934227107382,0.49589793674820065
2.5,80.0,185.09128,1.7209576,2.531199,8.896058,7.3892627,0.8183041452580739,0.5019095101916367
2.5,80.5,187.07846,1.7344347,2.5733407,8.920301,7.4095426,0.8253958993986368,0.5113517735431085
2.5,81.0,188.89975,1.7463077,2.5985057,8.947051,7.4372487,0.8316435733322595,0.5169902612619728
2.5,81.5,190.62811,1.756936,2.621003,8.973496,7.4869266,0.8372362319923335,0.5220309784685292
2.5,82.0,192.15042,1.7664521,2.6424444,8.997734,7.5104365,0.8422436926551912,0.5268351516332179
2.5,82.5,193.51997,1.7743242,2.6579874,9.021226,7.5351257,0.8463860589264085,0.5303177124230635
2.5,83.0,194.82195,1.7803982,2.6721764,9.044583,7.551547,0.8495822850548436,0.5334969006714081
2.5,83.5,195.92323,1.7853317,2.6914332,9.065449,7.565141,0.8521783209766791,0.5378115857928192
2.5,84.0,196.22453,1.7870777,2.7109444,9.092655,7.6049633,0.8530970485859869,0.5421832701221511
2.5,84.5,196.59444,1.7871736,2.7273185,9.123225,7.6297264,0.8531475453581767,0.5458520532539005
2.5,85.0,196.94073,1.7864928,2.7378898,9.1547575,7.673303,0.8527893005557217,0.5482206454563328
2.5,85.5,197.35645,1.7852491,2.74432,9.185531,7.689554,0.8521348498423591,0.5496613845731283
2.5,86.0,197.7524,1.7830678,2.7439952,9.217242,7.737122,0.8509870362553651,0.5495886264464291
2.5,86.5,198.11578,1.7794989,2.7415097,9.252825,7.7976604,0.8491090581611785,0.549031722282818
2.5,87.0,198.42645,1.7744553,2.7412546,9.293936,7.840039,0.8464550607269165,0.5489745628147064
2.5,87.5,198.6933,1.7684299,2.726463,9.339137,7.874217,0.8432844279935788,0.5456603820655037
2.5,88.0,199.04955,1.7621202,2.707241,9.386067,7.901087,0.8399642495398678,0.5413534962733864
2.5,88.5,199.46333,1.7553965,2.6925771,9.43496,7.9181437,0.8364261508543709,0.5380678952582395
2.5,89.0,199.8111,1.7483087,2.6682947,9.486086,7.938836,0.8326964780791003,0.5326271686150288
2.5,89.5,200.17744,1.7403134,2.628838,9.541796,7.9645543,0.828489312844315,0.5237865220204481
2.5,90.0,200.58052,1.7318263,2.591551,9.600229,8.012397,0.8240233281287157,0.5154319980051346
2.5,90.5,201.0876,1.7226771,2.5485249,9.664426,8.065015,0.819208947049461,0.5057915462174999
2.5,91.0,201.68164,1.7140931,2.518129,9.728005,8.114686,0.8146919637303954,0.4989810757220922
2.5,91.5,202.30327,1.7055718,2.515951,9.79343,8.16677,0.8102079758177545,0.49849303002053325
2.5,92.0,202.91048,1.6956797,2.5060542,9.866703,8.221886,0.8050026681741678,0.49627556317818317
2.5,92.5,203.47401,1.6851914,2.493359,9.942333,8.258268,0.7994836532539085,0.4934311050487055
2.5,93.0,204.0122,1.6735651,2.4808145,10.021227,8.34656,0.7933658281630598,0.49062035497939466
2.5,93.5,204.46,1.6604388,2.455946,10.103685,8.390938,0.7864586224744008,0.48504832181971813
2.5,94.0,204.82379,1.6455638,2.4148507,10.191143,8.465328,0.7786313091404239,0.4758405191276314
2.5,94.5,205.18503,1.6282341,2.3764603,10.289119,8.537989,0.7695122821009392,0.4672387670577191
2.5,95.0,205.63,1.6082304,2.338845,10.3983965,8.627792,0.75898612016237,0.4588106836147517
2.5,95.5,206.36526,1.5691296,2.262018,10.52706,8.80783,0.7384109751001985,0.4415968159825779
2.5,96.0,206.36348,1.3527293,1.9290236,10.62562,8.954325,0.6245393737760414,0.3669861081858989
2.5,96.5,206.38673,0.8412296,1.169491,9.870969,8.013962,0.3553840191704566,0.19680525048711253
2.5,97.0,218.9267,0.7366701,1.0266324,8.4134655,6.880137,0.3003639280416605,0.16479634899506543
2.5,97.5,241.4613,0.47724703,0.73692137,6.7998276,5.4755144,0.163853384848823,0.09988369316965791
2.5,98.0,,,,,,,
2.5,98.5,,,,,,,
2.5,99.0,,,,,,,
2.5,99.5,,,,,,,
2.5,100.0,,,,,,,
2.0,50.0,135.25706,1.5637367,2.403412,7.081533,6.153023,0.7355731819609471,0.4732775847336195
2.0,50.5,135.00687,1.551055,2.4038906,7.104322,6.1801844,0.7288999551049195,0.4733847988013766
2.0,51.0,134.56512,1.5371952,2.39485,7.1170154,6.180188,0.7216068411646926,0.4713591634076143
2.0,51.5,133.99635,1.5220183,2.386573,7.1242785,6.182455,0.713620635502819,0.4695046324777413
2.0,52.0,133.6321,1.5087024,2.3909576,7.146635,6.1763005,0.7066136908479713,0.47048702744837056
2.0,52.5,133.77013,1.501401,2.4067621,7.2021117,6.2284613,0.7027716078667824,0.47402819004804647
2.0,53.0,134.12395,1.4970858,2.4022317,7.272448,6.282875,0.7005009467987964,0.4730131019984599
2.0,53.5,134.05208,1.4895529,2.4032056,7.3081203,6.311815,0.6965370442752562,0.4732313229584937
2.0,54.0,133.53615,1.4790143,2.391917,7.311327,6.3328996,0.6909915577551656,0.47070198978452127
2.0,54.5,133.1836,1.4706913,2.381197,7.3119283,6.3558626,0.6866119507480203,0.46830006346236785
2.0,55.0,133.19977,1.4646173,2.396052,7.330756,6.3972096,0.6834157246195852,0.47162845394850295
2.0,55.5,133.72049,1.463842,2.4137406,7.3785653,6.43096,0.6830077985207645,0.47559179531125023
2.0,56.0,134.28772,1.463548,2.425066,7.4373217,6.4688787,0.6828530463008982,0.4781293551750256
2.0,56.5,134.83261,1.461345,2.420147,7.4928737,6.4886603,0.6816938160523656,0.4770271924216802
2.0,57.0,135.63524,1.4584123,2.4104428,7.558177,6.528739,0.6801506221484613,0.47485288899076394
2.0,57.5,136.80768,1.4575227,2.3964245,7.6448183,6.575066,0.6796825390253797,0.4717119495079969
2.0,58.0,138.21474,1.4579562,2.3715982,7.7462587,6.639427,0.679910621340513,0.4661493716995874
2.0,58.5,139.68524,1.4583107,2.3535075,7.848381,6.6997957,0.6800971771175226,0.46209596410951653
2.0,59.0,141.21281,1.4585963,2.3458993,7.945227,6.738239,0.6802474755848107,0.46039127645819794
2.0,59.5,142.82445,1.4572971,2.3343368,8.038121,6.7870493,0.6795637931995966,0.4578005636310851
2.0,60.0,144.45918,1.4552138,2.3169835,8.126312,6.845009,0.6784675427762549,0.4539123842979015
2.0,60.5,146.15239,1.453899,2.3015165,8.20839,6.897888,0.6777757056327989,0.4504468645083621
2.0,61.0,148.07684,1.4535019,2.2942185,8.283458,6.9411507,0.6775667556350791,0.44881167635985963
2.0,61.5,150.74435,1.4534566,2.2758706,8.352785,6.982134,0.677542918649449,0.4447006285211042
2.0,62.0,152.8463,1.4532354,2.260361,8.410584,7.022984,0.6774264937933194,0.44122554654017043
2.0,62.5,154.7378,1.452292,2.2445672,8.460488,7.060909,0.6769300572031199,0.43768678784335907
2.0,63.0,156.46503,1.451403,2.2330124,8.507955,7.1066413,0.6764622877245859,0.4350978378783468
2.0,63.5,158.35175,1.4512187,2.222633,8.556103,7.1219597,0.6763653088304176,0.43277219540709383
2.0,64.0,160.47044,1.4513178,2.2169948,8.603204,7.1644154,0.6764174365542558,0.4315089177417627
2.0,64.5,162.04927,1.4505632,2.2077737,8.644938,7.197162,0.6760203625567877,0.429442843359813
2.0,65.0,163.43681,1.4485314,2.1980467,8.676697,7.2544427,0.6749512110223727,0.42726341160278575
2.0,65.5,165.22049,1.4459988,2.1835344,8.701189,7.2876806,0.6736185353389271,0.424011785748124
2.0,66.0,167.07405,1.4439995,2.1748044,8.726356,7.3208194,0.67256650879682,0.4220557566973051
2.0,66.5,169.38925,1.443556,2.1657536,8.753972,7.3428407,0.6723330945243746,0.4200278242408056
2.0,67.0,171.9264,1.4461128,2.1677737,8.788377,7.345972,0.6736785041764595,0.42048045244016075
2.0,67.5,174.66707,1.4517673,2.171317,8.829316,7.3598657,0.6766539872721788,0.4212743814262125
2.0,68.0,177.15892,1.4587518,2.1741002,8.874229,7.397486,0.6803292740828673,0.42189795382926604
2.0,68.5,179.53758,1.4666505,2.1763635,8.921401,7.4250574,0.6844856289009149,0.42240507049355003
2.0,69.0,181.71547,1.4740238,2.1753302,8.961487,7.461933,0.688365537414564,0.42217354793766604
2.0,69.5,183.76561,1.4777623,2.1836789,8.989678,7.4714212,0.690332778747044,0.4240441583066994
2.0,70.0,186.24107,1.475137,2.1798103,9.002715,7.4656944,0.6889512999719665,0.4231773643538212
2.0,70.5,189.12108,1.4683689,2.1691606,9.005237,7.4434752,0.6853898661321159,0.4207911969504462
2.0,71.0,192.49661,1.4563508,2.1517968,8.995973,7.3839784,0.6790658511155678,0.4169006671344617
2.0,71.5,196.73277,1.435161,2.1080072,8.95248,7.2914176,0.6679155992558595,0.40708916430300135
2.0,72.0,201.3893,1.4004287,2.0538898,8.850859,7.1599317,0.649639155084244,0.3949636111541013
2.0,72.5,206.33951,1.3449986,1.9730227,8.690315,6.9912457,0.6204714039915534,0.37684454054328087
2.0,73.0,203.58708,1.1492665,1.6484026,8.019966,6.4671116,0.5174755528189023,0.3041101590624464
2.0,73.5,163.14734,1.0794883,1.5855994,7.202238,6.1012273,0.4807576874435479,0.29003848628453555
2.0,74.0,150.74966,1.3705525,2.051976,8.253967,6.852555,0.6339180985010738,0.3945348083031366
2.0,74.5,155.76826,1.4435236,2.142179,8.470342,7.016945,0.6723160949898859,0.4147457017665888
2.0,75.0,159.28352,1.4897203,2.2037506,8.5959215,7.103011,0.6966251783931776,0.4285414332056859
2.0,75.5,162.47542,1.5246593,2.2503586,8.678769,7.186263,0.7150103317650479,0.43898441460962084
2.0,76.0,165.55295,1.5547296,2.2820928,8.74304,7.2239747,0.7308335737418792,0.44609478534239194
2.0,76.5,168.65878,1.5822271,2.3065073,8.796888,7.279671,0.7453030003927457,0.45156510670086786
2.0,77.0,171.4036,1.6071799,2.3309364,8.84141,7.335621,0.7584333530113923,0.45703868668322684
2.0,77.5,174.0904,1.6298614,2.3682075,8.876778,7.3576035,0.7703685317163326,0.4653896315542754
2.0,78.0,176.89919,1.6505411,2.4027317,8.905863,7.3886433,0.7812503665720651,0.47312512387194605
2.0,78.5,179.55165,1.669595,2.4373722,8.929037,7.387092,0.7912767045593191,0.48088668518068073
2.0,79.0,182.00467,1.6876576,2.4699364,8.950107,7.3833494,0.8007813889347333,0.4881830111550375
2.0,79.5,184.4666,1.704823,2.504062,8.970234,7.392804,0.8098139755368544,0.4958291851262757
2.0,80.0,186.66138,1.7198077,2.5258517,8.995561,7.415633,0.8176990621965293,0.5007114050039655
2.0,80.5,188.42143,1.7329328,2.5477605,9.021626,7.43752,0.8246055778671832,0.5056202814934195
2.0,81.0,190.14374,1.7445915,2.5744555,9.047053,7.4618845,0.8307404652214302,0.5116015657607628
2.0,81.5,191.92216,1.7546754,2.6012225,9.072316,7.502198,0.8360467036804871,0.51759898288733
2.0,82.0,193.2746,1.7629331,2.6221638,9.097018,7.5466456,0.8403919979741071,0.522291080758469
2.0,82.5,194.50075,1.7698921,2.63598,9.119701,7.5777364,0.8440538607981514,0.525386720027256
2.0,83.0,195.70308,1.775878,2.6514988,9.139749,7.576913,0.8472036675335175,0.5288638853906723
2.0,83.5,196.53603,1.7803539,2.6764982,9.159492,7.5888205,0.84955894990049,0.5344652461652958
2.0,84.0,196.79291,1.7822657,2.6976075,9.185604,7.644855,0.8505649334229854,0.5391950051813121
2.0,84.5,197.18797,1.7829292,2.705939,9.212873,7.6778827,0.8509140825335554,0.5410617693057622
2.0,85.0,197.69574,1.7831678,2.7187028,9.238707,7.7134542,0.8510396658104797,0.5439216124135727
2.0,85.5,198.16135,1.7818613,2.7265627,9.268605,7.762766,0.850352156961783,0.5456827116521118
2.0,86.0,198.65863,1.780035,2.7425618,9.299018,7.7974715,0.8493911500674367,0.5492674650237308
2.0,86.5,199.10063,1.7773746,2.7494302,9.332431,7.844368,0.8479912289929508,0.5508063902175256
2.0,87.0,199.42796,1.77367,2.73785,9.370241,7.895511,0.8460418026707837,0.5482117243057023
2.0,87.5,199.80325,1.7688215,2.7218766,9.412117,7.926671,0.8434904924614592,0.5446327403009581
2.0,88.0,200.14137,1.7631049,2.703961,9.458132,7.9667635,0.8404823903327725,0.5406185430376105
2.0,88.5,200.44775,1.7574824,2.6852393,9.503974,7.995307,0.8375237813137227,0.5364237859591066
2.0,89.0,200.77458,1.7511919,2.6588643,9.552938,8.009885,0.8342136394855402,0.5305141914171894
2.0,89.5,201.12637,1.743709,2.6186383,9.606853,8.032704,0.8302760831040121,0.5215011582771915
2.0,90.0,201.50278,1.7362334,2.5869472,9.661009,8.066907,0.8263423531859668,0.514400456575942
2.0,90.5,201.90393,1.7280581,2.556546,9.719626,8.1341505,0.8220404672977571,0.5075887574190703
2.0,91.0,202.3689,1.7200567,2.5307364,9.779322,8.15219,0.8178300401596752,0.5018058752681445
2.0,91.5,202.82379,1.7120817,2.5321443,9.841231,8.176422,0.813633538839514,0.5021213207440317
2.0,92.0,203.27881,1.7036425,2.5146978,9.905667,8.227225,0.8091927711455548,0.49821225416595866
2.0,92.5,203.7483,1.6945668,2.5045888,9.973422,8.273489,0.804417093803494,0.4959472434669549
2.0,93.0,204.18459,1.684787,2.4917853,10.041746,8.32245,0.799270876792706,0.4930784792085139
2.0,93.5,204.5267,1.6739293,2.4631875,10.111403,8.32466,0.7935574649817431,0.4866708494131342
2.0,94.0,204.84277,1.6612952,2.4230983,10.186276,8.379899,0.7869092669606269,0.4776884793896747
2.0,94.5,205.12753,1.6460668,2.391891,10.272276,8.453112,0.7788959624098264,0.4706961669975828
2.0,95.0,205.42148,1.630463,2.3584104,10.359499,8.550348,0.7706851245228447,0.4631944942985334
2.0,95.5,205.82118,1.6119919,2.3143265,10.457929,8.657251,0.7609654681743937,0.4533170711085218
2.0,96.0,206.21692,1.5694302,2.2410321,10.568737,8.78719,0.7385691774100902,0.43689472855953526
2.0,96.5,208.15306,1.4722414,2.0801034,10.608543,8.829672,0.6874276147589331,0.4008370403129235
2.0,97.0,218.12878,1.086788,1.5380336,9.790585,7.9628315,0.4845988922200031,0.27938088977486364
2.0,97.5,237.10905,0.6153043,0.9712555,7.9045196,6.113201,0.2365002525152254,0.15238859100488797
2.0,98.0,237.99886,0.52218074,0.8564975,7.504549,5.9821787,0.18749787113763206,0.12667592512048245
2.0,98.5,250.14542,0.34026676,0.6056,6.1394587,5.245574,0.09177324151577385,0.07045982862296024
2.0,99.0,,,,,,,
2.0,99.5,,,,,,,
2.0,100.0,,,,,,,
1.5,50.0,133.7582,1.533651,2.368841,7.1352606,6.1956444,0.7197418479547835,0.4655315686634087
1.5,50.5,133.477,1.5208664,2.3552933,7.155597,6.214277,0.7130144860498119,0.46249608038629814
1.5,51.0,133.04578,1.506969,2.3442783,7.168836,6.219109,0.7057015497741665,0.46002807344540253
1.5,51.5,132.5471,1.4926167,2.3445618,7.177283,6.2174497,0.6981492399796683,0.4600915899010892
1.5,52.0,132.24622,1.4807314,2.3552947,7.201026,6.2362194,0.6918951049683617,0.46249640090668004
1.5,52.5,132.39294,1.4745601,2.3581154,7.2566633,6.300299,0.6886477547786413,0.4631284136797912
1.5,53.0,132.69676,1.4719647,2.359142,7.323332,6.3459496,0.6872820209598615,0.46335844047389285
1.5,53.5,132.51767,1.466544,2.3576696,7.351339,6.37206,0.6844296119846843,0.46302851816075496
1.5,54.0,131.97862,1.4576985,2.3565433,7.35044,6.4025035,0.6797750014380602,0.4627761617800452
1.5,54.5,131.63054,1.4502337,2.3535862,7.3528476,6.420959,0.6758469798507842,0.46211359273052294
1.5,55.0,131.638,1.4456533,2.3650615,7.3737164,6.466937,0.6734367469590437,0.46468475381433777
1.5,55.5,132.16524,1.4451501,2.3820188,7.424329,6.492543,0.673171968231822,0.46848420242178923
1.5,56.0,132.75215,1.4449418,2.387502,7.486239,6.522267,0.6730623180979239,0.46971275704574417
1.5,56.5,133.43472,1.444255,2.3774822,7.547829,6.5371327,0.6727009368499913,0.46746772545054766
1.5,57.0,134.38237,1.4432461,2.3651793,7.6204243,6.60413,0.6721700620884474,0.4647111433257837
1.5,57.5,135.63026,1.4439577,2.34717,7.7119393,6.6616054,0.672544490949567,0.4606760053974831
1.5,58.0,137.0948,1.4461676,2.3209276,7.818543,6.7303295,0.6737073594748536,0.4547961124109585
1.5,58.5,138.63243,1.4484115,2.3095067,7.926106,6.787901,0.6748881057393628,0.4522371311016572
1.5,59.0,140.20908,1.44989,2.3012438,8.025714,6.8369236,0.675666132404544,0.4503857519555399
1.5,59.5,141.87643,1.4498067,2.2899468,8.120147,6.8809867,0.6756222848967667,0.4478545490793396
1.5,60.0,143.64716,1.4491068,2.2793207,8.208199,6.929439,0.6752540034687833,0.44547367026226653
1.5,60.5,145.48698,1.4484345,2.2664862,8.28784,6.9839034,0.6749002124189064,0.4425979613955503
1.5,61.0,147.68317,1.4482896,2.2536051,8.359809,7.027226,0.6748239967938,0.43971183561642113
1.5,61.5,150.1841,1.4483287,2.2440355,8.42305,7.0775485,0.6748445718761332,0.4375676611014067
1.5,62.0,152.20761,1.4480032,2.2287564,8.476218,7.1053247,0.674673259224145,0.4341442363220281
1.5,62.5,154.09964,1.4469911,2.2218652,8.522141,7.1294365,0.6741406907820432,0.4326001828021223
1.5,63.0,156.06448,1.4463042,2.2057288,8.563823,7.1436386,0.673779246805201,0.4289846594738376
1.5,63.5,158.27605,1.4462445,2.1970334,8.608105,7.1490793,0.6737478196215151,0.42703637633224883
1.5,64.0,160.5255,1.4464395,2.1938064,8.651992,7.1709895,0.6738504441175431,0.42631333577066827
1.5,64.5,162.13152,1.4458174,2.1854668,8.689785,7.2176876,0.673523061938588,0.42444475536405385
1.5,65.0,163.75626,1.4439688,2.172463,8.718413,7.275635,0.6725503247381555,0.421531118252142
1.5,65.5,165.53537,1.4418162,2.1625702,8.742085,7.3185544,0.6714176288183636,0.41931455955087404
1.5,66.0,167.48874,1.4406357,2.150707,8.767552,7.3488793,0.6707964244270639,0.4166564840234913
1.5,66.5,169.49223,1.441855,2.145957,8.800178,7.3708735,0.6714380157139682,0.4155921960952778
1.5,67.0,171.52058,1.4458472,2.1481533,8.838488,7.3939557,0.6735387441659761,0.41608430172167454
1.5,67.5,173.9217,1.452788,2.1505904,8.8820505,7.407724,0.6771910721957684,0.4166303616123636
1.5,68.0,176.2388,1.4616318,2.1593668,8.928451,7.4579644,0.6818447418087492,0.41859680757559536
1.5,68.5,178.2855,1.4709285,2.165351,8.974873,7.4969893,0.6867367812780301,0.41993759775329104
1.5,69.0,180.18117,1.4796524,2.175973,9.013374,7.5225596,0.6913273456080009,0.4223175684292819
1.5,69.5,182.00774,1.4857924,2.1807373,9.038601,7.5197973,0.6945582608234185,0.4233850615613147
1.5,70.0,184.09981,1.4862051,2.1842093,9.0491085,7.507423,0.6947754283082898,0.4241630179483334
1.5,70.5,186.42451,1.481389,2.1763453,9.049645,7.4782395,0.6922411803623636,0.4224010105687122
1.5,71.0,189.32129,1.4704878,2.152444,9.037618,7.433146,0.6865048724994139,0.4170456491872234
1.5,71.5,192.98947,1.4478432,2.1157787,8.981275,7.3103476,0.6745890770275254,0.4088304446979241
1.5,72.0,197.37656,1.4109858,2.0503411,8.868547,7.164229,0.6551944273142247,0.3941685069266491
1.5,72.5,201.84616,1.3573487,1.9544624,8.693943,6.9788256,0.6269701190212057,0.37268592213783996
1.5,73.0,197.70238,1.2423412,1.8180726,8.174308,6.637001,0.5664522153435791,0.34212641381290065
1.5,73.5,164.03767,1.2473291,1.8593037,7.8613486,6.5478945,0.5690769183770802,0.3513646659412712
1.5,74.0,156.63196,1.4215691,2.1481826,8.346702,6.940201,0.6607634371753975,0.4160908723895042
1.5,74.5,159.8598,1.4749981,2.1934385,8.560026,7.0621176,0.6888782207923376,0.42623090861244745
1.5,75.0,163.17621,1.5138488,2.2241378,8.681852,7.1375885,0.7093217606022678,0.43310938284888895
1.5,75.5,166.20018,1.5440933,2.252501,8.759722,7.203795,0.7252366495159555,0.43946444730163137
1.5,76.0,169.17877,1.5700153,2.2852304,8.818256,7.233621,0.7388770508981745,0.44679779338010156
1.5,76.5,171.71178,1.5936018,2.3101285,8.867354,7.2816887,0.7512884674844383,0.4523764506276714
1.5,77.0,174.01015,1.615964,2.3319697,8.91137,7.3446045,0.7630556581695968,0.4572702092391109
1.5,77.5,176.32745,1.6361399,2.3598578,8.948612,7.3946996,0.7736723379246504,0.4635188075049874
1.5,78.0,178.68452,1.6548773,2.3895729,8.979193,7.415436,0.7835321306570421,0.47017676371865796
1.5,78.5,181.30586,1.6732471,2.4266226,9.005381,7.4182825,0.7931984674323733,0.478478134770634
1.5,79.0,183.60622,1.6907676,2.456685,9.030429,7.4355564,0.8024179234560518,0.485213924017051
1.5,79.5,186.00558,1.7073046,2.4964359,9.055273,7.431346,0.8111198032470115,0.49412049097018296
1.5,80.0,188.0818,1.7220213,2.523894,9.081931,7.4328146,0.8188638753180121,0.5002727728612882
1.5,80.5,189.78157,1.7347779,2.5321789,9.109,7.4549575,0.8255764959292388,0.5021290666532618
1.5,81.0,191.59763,1.7458493,2.556807,9.134818,7.450248,0.83140231794612,0.5076472523887733
1.5,81.5,193.10768,1.7552795,2.5795958,9.1587715,7.4692583,0.8363646137940998,0.5127533023331807
1.5,82.0,194.29747,1.763304,2.6015415,9.180868,7.5319824,0.8405871476117254,0.5176704589325014
1.5,82.5,195.27592,1.7696407,2.6158745,9.201527,7.563395,0.8439215655279049,0.520881912899294
1.5,83.0,195.86435,1.7738446,2.6390831,9.224188,7.585855,0.8461337005232783,0.5260820355757992
1.5,83.5,196.48952,1.7776263,2.6731942,9.244334,7.6173797,0.8481236497210163,0.5337249509231544
1.5,84.0,197.04337,1.7800872,2.694883,9.266005,7.6554627,0.8494186253298208,0.5385845741139179
1.5,84.5,197.61322,1.7812277,2.7123075,9.289285,7.7236547,0.8500187528075107,0.5424886726260709
1.5,85.0,198.20285,1.781552,2.7260458,9.312534,7.7490454,0.8501893754414939,0.5455668969541062
1.5,85.5,198.7484,1.7807575,2.7343326,9.339293,7.8003645,0.8497713499882352,0.547423618106589
1.5,86.0,199.27582,1.7793044,2.741479,9.368978,7.846312,0.8490066845807887,0.5490248310946064
1.5,86.5,199.78073,1.776925,2.7364438,9.402508,7.8996944,0.8477546155461182,0.5478966527702607
1.5,87.0,200.12442,1.7740195,2.7306519,9.437681,7.935599,0.846225723833592,0.5465989191638716
1.5,87.5,200.40677,1.7703685,2.719993,9.476018,7.970073,0.8443045255207237,0.5442107217980777
1.5,88.0,200.69783,1.7660308,2.7020173,9.517732,8.007139,0.8420220086888321,0.5401830626786889
1.5,88.5,200.99771,1.7611301,2.6824715,9.561623,8.034069,0.8394432232171236,0.535803632440127
1.5,89.0,201.29861,1.7553943,2.651589,9.609802,8.072119,0.8364250217339989,0.5288840781747342
